Origin,Org_Lat,Org_Lon,Dest,Dest_Lat,Dest_Lon,Day_Of_Week,Avg_Delay
LAX,33.942536,-118.408075,MIA,25.79325,-80.290556,2,6.24
PSP,33.829667,-116.506694,IAH,29.984433,-95.341442,3,9.84
DFW,32.896828,-97.037997,ATL,33.636719,-84.428067,5,8.85
CLT,35.214,-80.943139,ATL,33.636719,-84.428067,5,6.11
FLL,26.072583,-80.15275,BNA,36.124472,-86.678194,6,9.65
TYS,35.810972,-83.994028,ORD,41.978603,-87.904842,6,10.76
HPN,41.066959,-73.707575,TPA,27.975472,-82.53325,4,3.22
BDL,41.938889,-72.683222,CLE,41.411689,-81.849794,0,2.41
HOU,29.645419,-95.278889,DFW,32.896828,-97.037997,4,9.03
PWM,43.646161,-70.309281,LGA,40.777245,-73.872608,6,1.92
JAX,30.494056,-81.687861,CVG,39.048836,-84.667822,2,7.51
MIA,25.79325,-80.290556,BNA,36.124472,-86.678194,3,4.12
MEM,35.042417,-89.976667,DAL,32.847111,-96.851778,6,13.21
IAH,29.984433,-95.341442,RSW,26.536167,-81.755167,5,9.64
MSY,29.993389,-90.258028,STL,38.748697,-90.370028,5,6.87
LAS,36.080056,-115.15225,SLC,40.788389,-111.977772,5,7.92
MDW,41.785972,-87.752417,MSY,29.993389,-90.258028,3,13.48
DTW,42.212444,-83.353389,MYR,33.67975,-78.928333,4,9.42
BOS,42.364347,-71.005181,CLT,35.214,-80.943139,3,5.48
MCO,28.429394,-81.308994,SAT,29.533694,-98.469778,2,12.33
MSY,29.993389,-90.258028,MKE,42.947222,-87.896583,0,13.81
ISP,40.79525,-73.100222,FLL,26.072583,-80.15275,2,8.89
MCI,39.297606,-94.713905,LAX,33.942536,-118.408075,2,8.80
LAX,33.942536,-118.408075,RDM,44.254066,-121.149964,6,4.74
ORD,41.978603,-87.904842,SRQ,27.395444,-82.554389,6,3.91
MSP,44.881956,-93.221767,PSP,33.829667,-116.506694,2,2.25
RSW,26.536167,-81.755167,DTW,42.212444,-83.353389,0,9.30
HOU,29.645419,-95.278889,ABQ,35.0402222,-106.6091944,2,12.48
SEA,47.449,-122.309306,BNA,36.124472,-86.678194,6,6.56
DAL,32.847111,-96.851778,OKC,35.393089,-97.600733,5,13.73
SNA,33.675667,-117.868222,MSP,44.881956,-93.221767,4,1.91
CLE,41.411689,-81.849794,STL,38.748697,-90.370028,0,4.57
MSP,44.881956,-93.221767,BWI,39.175361,-76.668333,5,7.60
IAD,38.944533,-77.455811,AUS,30.194528,-97.669889,4,14.73
DTW,42.212444,-83.353389,JFK,40.639751,-73.778925,4,16.87
CVG,39.048836,-84.667822,RSW,26.536167,-81.755167,6,1.31
RNO,39.499108,-119.768108,DEN,39.861656,-104.673178,3,5.84
MDW,41.785972,-87.752417,DSM,41.533972,-93.663083,0,21.00
LAS,36.080056,-115.15225,ABQ,35.0402222,-106.6091944,6,12.22
DFW,32.896828,-97.037997,SJC,37.3626,-121.929022,6,12.24
BOI,43.564361,-116.222861,GEG,47.619861,-117.533833,5,2.10
LGA,40.777245,-73.872608,MCO,28.429394,-81.308994,1,13.05
MSP,44.881956,-93.221767,BIS,46.775842,-100.757931,2,5.67
FLL,26.072583,-80.15275,RIC,37.505167,-77.319667,1,16.86
HRL,26.2285,-97.654389,DAL,32.847111,-96.851778,2,4.14
DFW,32.896828,-97.037997,SAF,35.617108,-106.089422,4,8.78
CLE,41.411689,-81.849794,LGA,40.777245,-73.872608,4,15.24
PHL,39.871944,-75.241139,SDF,38.1740858,-85.7364989,6,18.09
MSY,29.993389,-90.258028,GPT,30.407278,-89.070111,2,50.00
MSP,44.881956,-93.221767,PSP,33.829667,-116.506694,3,6.56
JAX,30.494056,-81.687861,BWI,39.175361,-76.668333,5,7.40
DTW,42.212444,-83.353389,BMI,40.477111,-88.915917,0,10.25
CMH,39.997972,-82.891889,MDW,41.785972,-87.752417,0,10.48
JFK,40.639751,-73.778925,JAX,30.494056,-81.687861,0,15.07
ABQ,35.0402222,-106.6091944,IAD,38.944533,-77.455811,6,-0.24
SBP,35.2368,-120.642,PHX,33.434278,-112.011583,1,-1.35
IAD,38.944533,-77.455811,TYS,35.810972,-83.994028,1,19.16
BOI,43.564361,-116.222861,PDX,45.588722,-122.5975,3,-4.32
MOB,30.691231,-88.242814,IAH,29.984433,-95.341442,3,7.93
CMH,39.997972,-82.891889,JFK,40.639751,-73.778925,3,17.42
HOU,29.645419,-95.278889,BNA,36.124472,-86.678194,1,10.36
MQT,46.353611,-87.395278,ORD,41.978603,-87.904842,6,6.94
SJC,37.3626,-121.929022,LIH,21.975983,-159.338958,6,-10.33
RNO,39.499108,-119.768108,SLC,40.788389,-111.977772,5,-1.70
SAN,32.733556,-117.189667,AUS,30.194528,-97.669889,3,8.46
MDW,41.785972,-87.752417,ONT,34.056,-117.601194,1,16.29
LAX,33.942536,-118.408075,JAC,43.607333333,-110.73775,2,8.72
RDU,35.877639,-78.787472,DCA,38.852083,-77.037722,6,8.23
PHX,33.434278,-112.011583,LGB,33.817722,-118.151611,2,-0.15
BWI,39.175361,-76.668333,MCO,28.429394,-81.308994,4,15.68
CHS,32.898647,-80.040528,ATL,33.636719,-84.428067,6,6.29
PDX,45.588722,-122.5975,BUR,34.200667,-118.358667,6,1.25
DFW,32.896828,-97.037997,SMF,38.695417,-121.590778,4,15.37
SNA,33.675667,-117.868222,MCI,39.297606,-94.713905,3,-1.86
PHX,33.434278,-112.011583,BOI,43.564361,-116.222861,0,8.66
PHX,33.434278,-112.011583,ATL,33.636719,-84.428067,0,4.61
AVL,35.436194,-82.541806,ATL,33.636719,-84.428067,0,10.00
BWI,39.175361,-76.668333,CLT,35.214,-80.943139,5,3.61
DTW,42.212444,-83.353389,JAX,30.494056,-81.687861,4,10.19
PHL,39.871944,-75.241139,CLE,41.411689,-81.849794,3,9.41
BWI,39.175361,-76.668333,DFW,32.896828,-97.037997,1,14.46
JFK,40.639751,-73.778925,SAV,32.127583,-81.202139,3,12.25
IAH,29.984433,-95.341442,JAN,32.311167,-90.075889,3,9.07
STL,38.748697,-90.370028,DTW,42.212444,-83.353389,4,8.66
MSP,44.881956,-93.221767,GRR,42.880833,-85.522806,4,6.48
GRR,42.880833,-85.522806,DEN,39.861656,-104.673178,1,12.91
LAS,36.080056,-115.15225,MEM,35.042417,-89.976667,0,10.41
DCA,38.852083,-77.037722,IND,39.717331,-86.294383,2,8.58
ISP,40.79525,-73.100222,BWI,39.175361,-76.668333,1,11.57
PDX,45.588722,-122.5975,KOA,19.738767,-156.045631,3,-2.74
JFK,40.639751,-73.778925,BTV,44.471861,-73.153278,5,9.66
DEN,39.861656,-104.673178,BDL,41.938889,-72.683222,2,24.06
IAH,29.984433,-95.341442,PBI,26.683161,-80.095589,1,9.66
BWI,39.175361,-76.668333,MIA,25.79325,-80.290556,4,7.41
ROC,43.118866,-77.672389,MDW,41.785972,-87.752417,0,13.01
SJC,37.3626,-121.929022,MDW,41.785972,-87.752417,5,8.61
AUS,30.194528,-97.669889,LAS,36.080056,-115.15225,6,10.15
EWR,40.6925,-74.168667,FLL,26.072583,-80.15275,1,14.08
STL,38.748697,-90.370028,TPA,27.975472,-82.53325,5,9.04
DTW,42.212444,-83.353389,LAS,36.080056,-115.15225,5,6.98
DFW,32.896828,-97.037997,LAS,36.080056,-115.15225,4,13.77
CHS,32.898647,-80.040528,SEA,47.449,-122.309306,4,-4.60
DEN,39.861656,-104.673178,SAF,35.617108,-106.089422,1,18.03
OTZ,66.884678,-162.59855,ANC,61.174361,-149.996361,4,0.12
FAT,36.776194,-119.71814,DEN,39.861656,-104.673178,4,11.20
DFW,32.896828,-97.037997,MOB,30.691231,-88.242814,6,12.17
LGB,33.817722,-118.151611,LAS,36.080056,-115.15225,1,6.64
LGA,40.777245,-73.872608,DAL,32.847111,-96.851778,2,12.31
EWR,40.6925,-74.168667,ALB,42.748267,-73.801692,0,12.10
ORD,41.978603,-87.904842,DEN,39.861656,-104.673178,5,15.44
FNT,42.965424,-83.743629,RSW,26.536167,-81.755167,4,4.89
PIT,40.491467,-80.232872,MDW,41.785972,-87.752417,3,9.12
SMF,38.695417,-121.590778,BOS,42.364347,-71.005181,6,19.08
HRL,26.2285,-97.654389,DAL,32.847111,-96.851778,4,8.68
MDW,41.785972,-87.752417,BHM,33.562942,-86.75355,5,11.07
MSN,43.139858,-89.337514,MSP,44.881956,-93.221767,6,7.69
JAX,30.494056,-81.687861,BHM,33.562942,-86.75355,0,15.77
ROC,43.118866,-77.672389,ORD,41.978603,-87.904842,2,10.25
FLL,26.072583,-80.15275,CHS,32.898647,-80.040528,6,1.87
SAN,32.733556,-117.189667,CLT,35.214,-80.943139,4,-0.74
RKS,41.5942,-109.065,GCC,44.3489167,-105.5393611,6,-11.31
RSW,26.536167,-81.755167,HPN,41.066959,-73.707575,4,8.44
BWI,39.175361,-76.668333,FLL,26.072583,-80.15275,2,15.61
CHS,32.898647,-80.040528,MIA,25.79325,-80.290556,4,10.72
SFO,37.618972,-122.374889,ANC,61.174361,-149.996361,6,25.21
FLL,26.072583,-80.15275,LAS,36.080056,-115.15225,5,10.03
MEM,35.042417,-89.976667,HOU,29.645419,-95.278889,2,2.54
LGA,40.777245,-73.872608,XNA,36.2818694,-94.3068111,5,9.61
BMI,40.477111,-88.915917,DFW,32.896828,-97.037997,2,3.65
DTW,42.212444,-83.353389,SAN,32.733556,-117.189667,1,5.94
MEM,35.042417,-89.976667,MSY,29.993389,-90.258028,2,2.41
JFK,40.639751,-73.778925,HOU,29.645419,-95.278889,0,11.60
DFW,32.896828,-97.037997,GRR,42.880833,-85.522806,2,10.18
DTW,42.212444,-83.353389,CHA,35.035278,-85.203808,3,6.57
MCO,28.429394,-81.308994,RDU,35.877639,-78.787472,3,10.21
SLC,40.788389,-111.977772,ATL,33.636719,-84.428067,3,5.80
ORF,36.894611,-76.201222,JFK,40.639751,-73.778925,6,9.15
IAH,29.984433,-95.341442,PBI,26.683161,-80.095589,4,15.80
BNA,36.124472,-86.678194,GSP,34.895556,-82.218889,1,8.02
DTW,42.212444,-83.353389,CVG,39.048836,-84.667822,1,6.72
GSP,34.895556,-82.218889,MCO,28.429394,-81.308994,0,19.48
SLC,40.788389,-111.977772,SEA,47.449,-122.309306,1,2.88
DCA,38.852083,-77.037722,CAK,40.9160833,-81.4421944,5,12.15
XNA,36.2818694,-94.3068111,CVG,39.048836,-84.667822,6,4.13
LRD,27.54375,-99.461556,IAH,29.984433,-95.341442,5,0.98
EWR,40.6925,-74.168667,ORF,36.894611,-76.201222,1,7.65
MIA,25.79325,-80.290556,LGA,40.777245,-73.872608,4,16.84
LIT,34.729444,-92.224306,PHX,33.434278,-112.011583,6,1.46
CLE,41.411689,-81.849794,MIA,25.79325,-80.290556,0,12.62
STL,38.748697,-90.370028,DAL,32.847111,-96.851778,4,14.64
ATL,33.636719,-84.428067,LAS,36.080056,-115.15225,3,12.45
SLC,40.788389,-111.977772,DEN,39.861656,-104.673178,3,9.89
MSY,29.993389,-90.258028,MIA,25.79325,-80.290556,3,6.50
BNA,36.124472,-86.678194,CMH,39.997972,-82.891889,0,12.04
SLC,40.788389,-111.977772,GJT,39.122413,-108.526735,4,-1.20
DTW,42.212444,-83.353389,PVD,41.732581,-71.420383,4,7.27
LAX,33.942536,-118.408075,SEA,47.449,-122.309306,5,2.36
MCI,39.297606,-94.713905,MSP,44.881956,-93.221767,0,8.05
MCI,39.297606,-94.713905,DCA,38.852083,-77.037722,4,5.95
CVG,39.048836,-84.667822,MIA,25.79325,-80.290556,6,14.00
PIT,40.491467,-80.232872,DFW,32.896828,-97.037997,0,13.56
DTW,42.212444,-83.353389,LEX,38.0365,-84.605889,0,6.56
CVG,39.048836,-84.667822,IAH,29.984433,-95.341442,4,12.00
CLT,35.214,-80.943139,DEN,39.861656,-104.673178,3,10.58
CLT,35.214,-80.943139,HSV,34.6371944,-86.7750556,1,7.05
ORD,41.978603,-87.904842,ROA,37.325472,-79.975417,1,15.53
SNA,33.675667,-117.868222,MCI,39.297606,-94.713905,5,5.21
LAX,33.942536,-118.408075,HOU,29.645419,-95.278889,4,16.75
CMH,39.997972,-82.891889,LAX,33.942536,-118.408075,4,7.67
BOI,43.564361,-116.222861,MDW,41.785972,-87.752417,4,6.33
PHX,33.434278,-112.011583,LIT,34.729444,-92.224306,6,6.88
MEM,35.042417,-89.976667,BNA,36.124472,-86.678194,6,2.66
DTW,42.212444,-83.353389,SAV,32.127583,-81.202139,5,8.08
COS,38.805805,-104.700778,DEN,39.861656,-104.673178,4,11.84
MIA,25.79325,-80.290556,SFO,37.618972,-122.374889,2,13.27
LGA,40.777245,-73.872608,SYR,43.111187,-76.106311,0,14.89
PHX,33.434278,-112.011583,ORD,41.978603,-87.904842,4,12.26
PIT,40.491467,-80.232872,ORD,41.978603,-87.904842,3,14.20
IAD,38.944533,-77.455811,ALB,42.748267,-73.801692,2,11.38
IAD,38.944533,-77.455811,SAT,29.533694,-98.469778,1,7.70
IAH,29.984433,-95.341442,SJC,37.3626,-121.929022,0,12.52
PHL,39.871944,-75.241139,AUS,30.194528,-97.669889,2,8.22
EWR,40.6925,-74.168667,TPA,27.975472,-82.53325,4,16.34
IND,39.717331,-86.294383,LGA,40.777245,-73.872608,0,12.97
LGA,40.777245,-73.872608,PWM,43.646161,-70.309281,2,7.49
JFK,40.639751,-73.778925,IND,39.717331,-86.294383,2,8.82
MYR,33.67975,-78.928333,PHL,39.871944,-75.241139,6,14.49
CLT,35.214,-80.943139,BOS,42.364347,-71.005181,6,7.59
IAH,29.984433,-95.341442,BHM,33.562942,-86.75355,4,10.69
JFK,40.639751,-73.778925,BUF,42.940525,-78.732167,1,11.27
DTW,42.212444,-83.353389,IAD,38.944533,-77.455811,3,10.78
ONT,34.056,-117.601194,ATL,33.636719,-84.428067,2,-0.50
OAK,37.721278,-122.220722,GEG,47.619861,-117.533833,5,15.04
LCH,30.126112,-93.223335,IAH,29.984433,-95.341442,6,2.67
LAX,33.942536,-118.408075,BDL,41.938889,-72.683222,5,-1.45
SFO,37.618972,-122.374889,SEA,47.449,-122.309306,4,10.80
JFK,40.639751,-73.778925,SMF,38.695417,-121.590778,6,13.03
ALB,42.748267,-73.801692,MDW,41.785972,-87.752417,4,7.58
LAX,33.942536,-118.408075,BOS,42.364347,-71.005181,5,4.81
PWM,43.646161,-70.309281,ATL,33.636719,-84.428067,4,10.06
OME,64.512203,-165.445247,ANC,61.174361,-149.996361,1,-0.03
DTW,42.212444,-83.353389,MYR,33.67975,-78.928333,6,3.78
TPA,27.975472,-82.53325,HOU,29.645419,-95.278889,6,10.81
DSM,41.533972,-93.663083,IAH,29.984433,-95.341442,4,11.91
SEA,47.449,-122.309306,ANC,61.174361,-149.996361,6,5.01
BOS,42.364347,-71.005181,TPA,27.975472,-82.53325,6,8.36
SAN,32.733556,-117.189667,PDX,45.588722,-122.5975,6,1.43
BUF,42.940525,-78.732167,CLT,35.214,-80.943139,4,0.89
IAD,38.944533,-77.455811,GRR,42.880833,-85.522806,4,41.45
STL,38.748697,-90.370028,SFO,37.618972,-122.374889,0,20.83
EWR,40.6925,-74.168667,PBI,26.683161,-80.095589,6,18.70
CLE,41.411689,-81.849794,PIT,40.491467,-80.232872,3,1.18
MSP,44.881956,-93.221767,RDU,35.877639,-78.787472,6,5.66
MCO,28.429394,-81.308994,SYR,43.111187,-76.106311,3,13.33
SEA,47.449,-122.309306,BNA,36.124472,-86.678194,4,11.68
LGA,40.777245,-73.872608,MCI,39.297606,-94.713905,5,15.19
BWI,39.175361,-76.668333,MSY,29.993389,-90.258028,1,15.77
ORD,41.978603,-87.904842,PIA,40.664203,-89.693258,5,5.92
BOS,42.364347,-71.005181,CLE,41.411689,-81.849794,5,4.30
BWI,39.175361,-76.668333,HOU,29.645419,-95.278889,2,15.28
CAE,33.938833,-81.119528,DTW,42.212444,-83.353389,4,7.27
TLH,30.396528,-84.350333,DFW,32.896828,-97.037997,3,9.87
SAN,32.733556,-117.189667,IAD,38.944533,-77.455811,0,6.14
PHX,33.434278,-112.011583,DFW,32.896828,-97.037997,4,8.41
DEN,39.861656,-104.673178,OAK,37.721278,-122.220722,2,14.41
PHL,39.871944,-75.241139,LGA,40.777245,-73.872608,4,5.92
GSP,34.895556,-82.218889,CLT,35.214,-80.943139,6,-6.08
MSP,44.881956,-93.221767,BDL,41.938889,-72.683222,6,4.63
MHT,42.932556,-71.435667,LAS,36.080056,-115.15225,0,19.90
BWI,39.175361,-76.668333,MDW,41.785972,-87.752417,6,13.09
CVG,39.048836,-84.667822,GSP,34.895556,-82.218889,4,31.60
MKE,42.947222,-87.896583,DFW,32.896828,-97.037997,6,15.68
FLG,35.140318,-111.6692392,PHX,33.434278,-112.011583,4,2.10
ORD,41.978603,-87.904842,BOI,43.564361,-116.222861,4,18.77
PHX,33.434278,-112.011583,IAH,29.984433,-95.341442,5,4.11
IAH,29.984433,-95.341442,TUS,32.116083,-110.941028,0,12.60
SLC,40.788389,-111.977772,OAK,37.721278,-122.220722,2,4.88
ATL,33.636719,-84.428067,MKE,42.947222,-87.896583,0,9.32
IAD,38.944533,-77.455811,LAS,36.080056,-115.15225,3,13.10
DEN,39.861656,-104.673178,PSP,33.829667,-116.506694,4,11.75
KTN,55.355556,-131.71375,SEA,47.449,-122.309306,0,0.18
DTW,42.212444,-83.353389,LIT,34.729444,-92.224306,0,11.63
STL,38.748697,-90.370028,AUS,30.194528,-97.669889,0,16.95
HNL,21.318681,-157.922428,ITO,19.721375,-155.048469,0,-1.23
HOU,29.645419,-95.278889,MSY,29.993389,-90.258028,1,9.09
HOU,29.645419,-95.278889,PIT,40.491467,-80.232872,4,11.16
ELP,31.80725,-106.377583,DEN,39.861656,-104.673178,6,7.73
IND,39.717331,-86.294383,HOU,29.645419,-95.278889,5,9.99
OKC,35.393089,-97.600733,LAS,36.080056,-115.15225,1,10.04
SLC,40.788389,-111.977772,RAP,44.045278,-103.057222,3,-0.51
IND,39.717331,-86.294383,LAX,33.942536,-118.408075,5,4.23
SFO,37.618972,-122.374889,HDN,40.481181,-107.21766,5,4.00
TUS,32.116083,-110.941028,LAX,33.942536,-118.408075,3,7.83
BWI,39.175361,-76.668333,DAY,39.902375,-84.219375,4,16.43
MSP,44.881956,-93.221767,CLE,41.411689,-81.849794,6,10.52
MIA,25.79325,-80.290556,BHM,33.562942,-86.75355,3,6.28
MIA,25.79325,-80.290556,BDL,41.938889,-72.683222,2,5.47
CVG,39.048836,-84.667822,MIA,25.79325,-80.290556,2,12.17
ATL,33.636719,-84.428067,JAN,32.311167,-90.075889,5,5.62
STL,38.748697,-90.370028,IAH,29.984433,-95.341442,1,5.74
IAH,29.984433,-95.341442,LRD,27.54375,-99.461556,5,-0.33
PHL,39.871944,-75.241139,BOS,42.364347,-71.005181,4,8.06
PDX,45.588722,-122.5975,BUR,34.200667,-118.358667,0,-0.04
CLE,41.411689,-81.849794,BTV,44.471861,-73.153278,6,5.25
IAD,38.944533,-77.455811,ORD,41.978603,-87.904842,4,15.21
MSP,44.881956,-93.221767,RDU,35.877639,-78.787472,0,15.88
BWI,39.175361,-76.668333,SDF,38.1740858,-85.7364989,2,12.42
ROC,43.118866,-77.672389,JFK,40.639751,-73.778925,4,9.72
MSY,29.993389,-90.258028,CLE,41.411689,-81.849794,6,2.28
DTW,42.212444,-83.353389,RDU,35.877639,-78.787472,5,7.96
DEN,39.861656,-104.673178,MCO,28.429394,-81.308994,2,12.72
HOU,29.645419,-95.278889,FLL,26.072583,-80.15275,5,20.23
OKC,35.393089,-97.600733,IAH,29.984433,-95.341442,3,10.97
FNT,42.965424,-83.743629,ATL,33.636719,-84.428067,2,2.58
IAH,29.984433,-95.341442,LIT,34.729444,-92.224306,4,9.15
ATL,33.636719,-84.428067,XNA,36.2818694,-94.3068111,2,8.62
MYR,33.67975,-78.928333,BOS,42.364347,-71.005181,6,6.79
CLT,35.214,-80.943139,IAH,29.984433,-95.341442,5,7.27
PHL,39.871944,-75.241139,SLC,40.788389,-111.977772,4,8.29
PHL,39.871944,-75.241139,AUS,30.194528,-97.669889,6,13.37
CLT,35.214,-80.943139,LAX,33.942536,-118.408075,1,8.27
ICT,37.649944,-97.433056,ORD,41.978603,-87.904842,5,8.89
PHX,33.434278,-112.011583,OMA,41.303167,-95.894069,2,7.43
STL,38.748697,-90.370028,IAH,29.984433,-95.341442,4,8.29
OMA,41.303167,-95.894069,STL,38.748697,-90.370028,4,8.07
CAE,33.938833,-81.119528,DTW,42.212444,-83.353389,2,6.24
CLT,35.214,-80.943139,PVD,41.732581,-71.420383,6,6.69
FLL,26.072583,-80.15275,MCI,39.297606,-94.713905,0,8.18
MDW,41.785972,-87.752417,DCA,38.852083,-77.037722,6,7.42
DCA,38.852083,-77.037722,IND,39.717331,-86.294383,6,4.01
DEN,39.861656,-104.673178,COS,38.805805,-104.700778,4,17.34
BWI,39.175361,-76.668333,DFW,32.896828,-97.037997,0,10.71
LEX,38.0365,-84.605889,DTW,42.212444,-83.353389,0,4.74
CVG,39.048836,-84.667822,MCI,39.297606,-94.713905,5,1.92
FNT,42.965424,-83.743629,LAS,36.080056,-115.15225,2,7.77
PHX,33.434278,-112.011583,MSP,44.881956,-93.221767,6,5.53
TUS,32.116083,-110.941028,MDW,41.785972,-87.752417,4,6.46
SAN,32.733556,-117.189667,LAX,33.942536,-118.408075,6,5.05
BNA,36.124472,-86.678194,SAN,32.733556,-117.189667,1,14.32
ORD,41.978603,-87.904842,SMF,38.695417,-121.590778,6,19.87
DTW,42.212444,-83.353389,STL,38.748697,-90.370028,1,7.50
PIT,40.491467,-80.232872,HOU,29.645419,-95.278889,5,5.34
LBB,33.663639,-101.822778,DEN,39.861656,-104.673178,0,9.05
OAK,37.721278,-122.220722,OGG,20.89865,-156.430458,1,-4.65
DFW,32.896828,-97.037997,TPA,27.975472,-82.53325,4,11.12
BUF,42.940525,-78.732167,BOS,42.364347,-71.005181,1,6.71
BOI,43.564361,-116.222861,PHX,33.434278,-112.011583,4,3.44
CVG,39.048836,-84.667822,CLT,35.214,-80.943139,2,4.36
BWI,39.175361,-76.668333,CHS,32.898647,-80.040528,2,13.72
TPA,27.975472,-82.53325,CLE,41.411689,-81.849794,2,4.51
FLL,26.072583,-80.15275,ATL,33.636719,-84.428067,5,6.50
BWI,39.175361,-76.668333,DTW,42.212444,-83.353389,0,11.23
DFW,32.896828,-97.037997,EGE,39.642556,-106.917694,2,20.43
CLT,35.214,-80.943139,ABQ,35.0402222,-106.6091944,0,19.64
PHX,33.434278,-112.011583,MEM,35.042417,-89.976667,3,-2.44
IAH,29.984433,-95.341442,LCH,30.126112,-93.223335,1,4.52
DTW,42.212444,-83.353389,MQT,46.353611,-87.395278,0,5.01
CHS,32.898647,-80.040528,MDW,41.785972,-87.752417,0,10.77
SAV,32.127583,-81.202139,DTW,42.212444,-83.353389,2,18.00
IAD,38.944533,-77.455811,PWM,43.646161,-70.309281,2,16.81
MDW,41.785972,-87.752417,MHT,42.932556,-71.435667,6,13.72
SAT,29.533694,-98.469778,SLC,40.788389,-111.977772,2,-1.21
GSO,36.09775,-79.937306,DEN,39.861656,-104.673178,5,2.38
BIS,46.775842,-100.757931,MSP,44.881956,-93.221767,0,4.53
MIA,25.79325,-80.290556,MEM,35.042417,-89.976667,3,4.35
MCO,28.429394,-81.308994,DAY,39.902375,-84.219375,4,17.53
PHL,39.871944,-75.241139,SEA,47.449,-122.309306,5,7.82
CLE,41.411689,-81.849794,DAY,39.902375,-84.219375,1,5.50
ORD,41.978603,-87.904842,SLC,40.788389,-111.977772,2,16.02
STL,38.748697,-90.370028,SEA,47.449,-122.309306,1,6.29
CVG,39.048836,-84.667822,CLT,35.214,-80.943139,3,7.43
LAX,33.942536,-118.408075,BOI,43.564361,-116.222861,4,8.85
SDF,38.1740858,-85.7364989,CLE,41.411689,-81.849794,1,10.74
CMH,39.997972,-82.891889,RSW,26.536167,-81.755167,0,7.64
LGA,40.777245,-73.872608,ROA,37.325472,-79.975417,0,7.95
EWR,40.6925,-74.168667,RIC,37.505167,-77.319667,0,20.86
ORD,41.978603,-87.904842,BUF,42.940525,-78.732167,1,13.99
GEG,47.619861,-117.533833,DEN,39.861656,-104.673178,1,5.79
MIA,25.79325,-80.290556,EYW,24.556111,-81.759556,4,2.61
IND,39.717331,-86.294383,DAL,32.847111,-96.851778,3,12.96
STL,38.748697,-90.370028,RSW,26.536167,-81.755167,1,11.06
PDX,45.588722,-122.5975,LAS,36.080056,-115.15225,1,4.47
KOA,19.738767,-156.045631,SJC,37.3626,-121.929022,6,1.40
PHX,33.434278,-112.011583,OMA,41.303167,-95.894069,4,7.88
CLT,35.214,-80.943139,CLE,41.411689,-81.849794,4,5.69
EWR,40.6925,-74.168667,CVG,39.048836,-84.667822,2,11.39
MSP,44.881956,-93.221767,ABQ,35.0402222,-106.6091944,6,5.24
LAS,36.080056,-115.15225,ICT,37.649944,-97.433056,3,18.39
JAC,43.607333333,-110.73775,DFW,32.896828,-97.037997,3,2.86
CLT,35.214,-80.943139,EWR,40.6925,-74.168667,4,16.33
TUL,36.198389,-95.888111,IAH,29.984433,-95.341442,4,8.41
EWR,40.6925,-74.168667,PWM,43.646161,-70.309281,0,18.26
HSV,34.6371944,-86.7750556,ATL,33.636719,-84.428067,1,4.44
ANC,61.174361,-149.996361,DFW,32.896828,-97.037997,5,12.09
HDN,40.481181,-107.21766,IAH,29.984433,-95.341442,1,-3.39
BUR,34.200667,-118.358667,SMF,38.695417,-121.590778,3,8.54
STL,38.748697,-90.370028,LIT,34.729444,-92.224306,5,1.50
DFW,32.896828,-97.037997,OKC,35.393089,-97.600733,4,14.69
MSP,44.881956,-93.221767,IND,39.717331,-86.294383,0,6.68
MCO,28.429394,-81.308994,PVD,41.732581,-71.420383,4,14.37
SNA,33.675667,-117.868222,HOU,29.645419,-95.278889,5,14.15
MCO,28.429394,-81.308994,MIA,25.79325,-80.290556,1,9.43
CMH,39.997972,-82.891889,BOS,42.364347,-71.005181,2,0.48
DTW,42.212444,-83.353389,MKE,42.947222,-87.896583,6,6.31
JAC,43.607333333,-110.73775,SLC,40.788389,-111.977772,6,-0.57
SEA,47.449,-122.309306,MKE,42.947222,-87.896583,4,7.99
CVG,39.048836,-84.667822,CLT,35.214,-80.943139,4,7.13
TPA,27.975472,-82.53325,CLE,41.411689,-81.849794,4,9.24
SEA,47.449,-122.309306,SAN,32.733556,-117.189667,1,3.11
MSP,44.881956,-93.221767,BMI,40.477111,-88.915917,0,12.47
HSV,34.6371944,-86.7750556,DEN,39.861656,-104.673178,3,19.55
DCA,38.852083,-77.037722,MCI,39.297606,-94.713905,1,1.96
LAX,33.942536,-118.408075,ABQ,35.0402222,-106.6091944,5,9.78
MSP,44.881956,-93.221767,DFW,32.896828,-97.037997,3,12.47
SEA,47.449,-122.309306,LGB,33.817722,-118.151611,3,6.11
BOS,42.364347,-71.005181,PHX,33.434278,-112.011583,0,7.55
RDU,35.877639,-78.787472,HOU,29.645419,-95.278889,0,10.70
JFK,40.639751,-73.778925,LAS,36.080056,-115.15225,0,9.37
EWR,40.6925,-74.168667,JAC,43.607333333,-110.73775,4,10.33
LGA,40.777245,-73.872608,BNA,36.124472,-86.678194,5,4.45
MIA,25.79325,-80.290556,EYW,24.556111,-81.759556,3,0.68
EWR,40.6925,-74.168667,RSW,26.536167,-81.755167,1,10.09
SFO,37.618972,-122.374889,MIA,25.79325,-80.290556,0,16.62
