Origin,Org_Lat,Org_Lon,Dest,Dest_Lat,Dest_Lon,Time_Of_Day,Avg_Delay
LBB,33.663639,-101.822778,DAL,32.847111,-96.851778,8,6.75
STL,38.748697,-90.370028,ORD,41.978603,-87.904842,7,1.23
HOU,29.645419,-95.278889,RDU,35.877639,-78.787472,7,2.87
SFO,37.618972,-122.374889,MIA,25.79325,-80.290556,7,6.98
CHS,32.898647,-80.040528,ATL,33.636719,-84.428067,17,9.28
DFW,32.896828,-97.037997,IAH,29.984433,-95.341442,21,16.23
ATL,33.636719,-84.428067,JFK,40.639751,-73.778925,18,25.49
LBB,33.663639,-101.822778,AUS,30.194528,-97.669889,15,2.66
PHX,33.434278,-112.011583,OGG,20.89865,-156.430458,13,18.25
MCI,39.297606,-94.713905,MEM,35.042417,-89.976667,6,0.04
ORF,36.894611,-76.201222,DTW,42.212444,-83.353389,17,19.83
PHX,33.434278,-112.011583,PHL,39.871944,-75.241139,16,20.21
MSP,44.881956,-93.221767,ANC,61.174361,-149.996361,15,10.90
PIT,40.491467,-80.232872,MDW,41.785972,-87.752417,14,8.89
OAK,37.721278,-122.220722,PDX,45.588722,-122.5975,11,7.48
FLL,26.072583,-80.15275,BUF,42.940525,-78.732167,6,-4.29
MCO,28.429394,-81.308994,BHM,33.562942,-86.75355,20,9.33
PHL,39.871944,-75.241139,JAX,30.494056,-81.687861,18,8.65
STL,38.748697,-90.370028,MSP,44.881956,-93.221767,12,4.28
IAH,29.984433,-95.341442,ELP,31.80725,-106.377583,7,1.50
TPA,27.975472,-82.53325,IAH,29.984433,-95.341442,7,0.26
BOS,42.364347,-71.005181,DCA,38.852083,-77.037722,12,1.07
LAX,33.942536,-118.408075,MSP,44.881956,-93.221767,13,11.59
SLC,40.788389,-111.977772,RAP,44.045278,-103.057222,22,-13.00
SLC,40.788389,-111.977772,ATL,33.636719,-84.428067,14,9.78
DAL,32.847111,-96.851778,HOU,29.645419,-95.278889,7,2.87
STL,38.748697,-90.370028,LAX,33.942536,-118.408075,17,22.07
IAD,38.944533,-77.455811,IAH,29.984433,-95.341442,22,20.93
RSW,26.536167,-81.755167,CVG,39.048836,-84.667822,14,-5.43
ATL,33.636719,-84.428067,ABQ,35.0402222,-106.6091944,18,20.92
ABQ,35.0402222,-106.6091944,HOU,29.645419,-95.278889,10,21.91
JAX,30.494056,-81.687861,MSP,44.881956,-93.221767,11,16.85
BIS,46.775842,-100.757931,MSP,44.881956,-93.221767,9,-2.93
LCH,30.126112,-93.223335,DFW,32.896828,-97.037997,18,-2.69
LGA,40.777245,-73.872608,DCA,38.852083,-77.037722,11,2.64
DTW,42.212444,-83.353389,DFW,32.896828,-97.037997,5,4.15
CLE,41.411689,-81.849794,GSP,34.895556,-82.218889,16,10.03
PHL,39.871944,-75.241139,TPA,27.975472,-82.53325,10,6.83
SMF,38.695417,-121.590778,LAX,33.942536,-118.408075,15,9.29
MCO,28.429394,-81.308994,DFW,32.896828,-97.037997,5,-2.95
MKE,42.947222,-87.896583,TPA,27.975472,-82.53325,16,20.39
RSW,26.536167,-81.755167,HOU,29.645419,-95.278889,16,-4.11
DEN,39.861656,-104.673178,SDF,38.1740858,-85.7364989,15,-2.00
SAN,32.733556,-117.189667,DAL,32.847111,-96.851778,17,23.00
SLC,40.788389,-111.977772,GJT,39.122413,-108.526735,9,-4.00
BWI,39.175361,-76.668333,JAX,30.494056,-81.687861,8,5.18
CLT,35.214,-80.943139,MEM,35.042417,-89.976667,11,7.99
PHX,33.434278,-112.011583,SLC,40.788389,-111.977772,12,5.79
BTV,44.471861,-73.153278,DTW,42.212444,-83.353389,8,15.57
PHL,39.871944,-75.241139,DCA,38.852083,-77.037722,11,-6.25
MCO,28.429394,-81.308994,SDF,38.1740858,-85.7364989,6,0.79
MCI,39.297606,-94.713905,OKC,35.393089,-97.600733,9,-0.48
RDU,35.877639,-78.787472,TPA,27.975472,-82.53325,18,14.86
CRP,27.770361,-97.501222,DFW,32.896828,-97.037997,10,11.45
ELP,31.80725,-106.377583,SAT,29.533694,-98.469778,7,0.69
ATL,33.636719,-84.428067,SHV,32.446629,-93.8256,14,13.19
ORD,41.978603,-87.904842,BOS,42.364347,-71.005181,5,-4.16
LAX,33.942536,-118.408075,BNA,36.124472,-86.678194,0,4.06
DAY,39.902375,-84.219375,ORD,41.978603,-87.904842,11,4.95
LAS,36.080056,-115.15225,SJC,37.3626,-121.929022,11,11.41
PHX,33.434278,-112.011583,ONT,34.056,-117.601194,23,8.60
LGA,40.777245,-73.872608,AGS,33.369944,-81.9645,11,-3.67
CLE,41.411689,-81.849794,LAX,33.942536,-118.408075,14,6.47
PHL,39.871944,-75.241139,CLE,41.411689,-81.849794,14,-0.83
BOS,42.364347,-71.005181,CMH,39.997972,-82.891889,17,-2.50
EWR,40.6925,-74.168667,GSO,36.09775,-79.937306,8,7.64
IAD,38.944533,-77.455811,JFK,40.639751,-73.778925,10,-5.00
DAY,39.902375,-84.219375,ATL,33.636719,-84.428067,14,7.12
SFO,37.618972,-122.374889,IAD,38.944533,-77.455811,18,22.84
SFO,37.618972,-122.374889,OKC,35.393089,-97.600733,16,24.74
MEM,35.042417,-89.976667,BWI,39.175361,-76.668333,19,22.00
DTW,42.212444,-83.353389,MDW,41.785972,-87.752417,15,14.04
STL,38.748697,-90.370028,ATL,33.636719,-84.428067,11,3.61
MIA,25.79325,-80.290556,DCA,38.852083,-77.037722,8,-1.89
MDW,41.785972,-87.752417,SAN,32.733556,-117.189667,9,8.68
MSP,44.881956,-93.221767,ALB,42.748267,-73.801692,15,-3.29
MLU,32.510864,-92.037689,IAH,29.984433,-95.341442,7,0.98
COS,38.805805,-104.700778,ORD,41.978603,-87.904842,13,16.83
ATL,33.636719,-84.428067,PWM,43.646161,-70.309281,20,15.35
MEM,35.042417,-89.976667,MSP,44.881956,-93.221767,7,6.15
ATL,33.636719,-84.428067,JAN,32.311167,-90.075889,21,6.12
BWI,39.175361,-76.668333,ROC,43.118866,-77.672389,22,20.49
CLE,41.411689,-81.849794,IAH,29.984433,-95.341442,19,4.83
IAH,29.984433,-95.341442,MEM,35.042417,-89.976667,8,3.75
DFW,32.896828,-97.037997,LRD,27.54375,-99.461556,16,10.56
ATL,33.636719,-84.428067,PHF,37.131894,-76.492989,8,1.02
ORD,41.978603,-87.904842,PSP,33.829667,-116.506694,10,7.09
JFK,40.639751,-73.778925,CHS,32.898647,-80.040528,15,19.99
DEN,39.861656,-104.673178,DSM,41.533972,-93.663083,12,16.98
IAH,29.984433,-95.341442,MSN,43.139858,-89.337514,14,6.00
MCI,39.297606,-94.713905,ATL,33.636719,-84.428067,11,6.72
RSW,26.536167,-81.755167,EWR,40.6925,-74.168667,18,15.96
ATL,33.636719,-84.428067,HOU,29.645419,-95.278889,22,18.78
MSY,29.993389,-90.258028,MCI,39.297606,-94.713905,13,6.05
COS,38.805805,-104.700778,LAX,33.942536,-118.408075,18,24.55
AVL,35.436194,-82.541806,DTW,42.212444,-83.353389,15,3.75
DFW,32.896828,-97.037997,LBB,33.663639,-101.822778,13,8.70
PSP,33.829667,-116.506694,PHX,33.434278,-112.011583,14,1.03
CLT,35.214,-80.943139,MSP,44.881956,-93.221767,17,8.61
LAX,33.942536,-118.408075,COS,38.805805,-104.700778,19,12.05
ATL,33.636719,-84.428067,SAN,32.733556,-117.189667,18,16.01
PHL,39.871944,-75.241139,MSP,44.881956,-93.221767,9,3.52
MOB,30.691231,-88.242814,IAH,29.984433,-95.341442,14,10.72
MEM,35.042417,-89.976667,SHV,32.446629,-93.8256,13,0.81
DEN,39.861656,-104.673178,MCI,39.297606,-94.713905,21,24.05
LAX,33.942536,-118.408075,BOI,43.564361,-116.222861,19,5.74
DFW,32.896828,-97.037997,LAS,36.080056,-115.15225,18,22.08
SAN,32.733556,-117.189667,ABQ,35.0402222,-106.6091944,9,4.74
SNA,33.675667,-117.868222,HOU,29.645419,-95.278889,8,5.92
TPA,27.975472,-82.53325,MSY,29.993389,-90.258028,13,11.57
BOI,43.564361,-116.222861,DEN,39.861656,-104.673178,21,8.40
LAS,36.080056,-115.15225,PDX,45.588722,-122.5975,15,10.73
BUR,34.200667,-118.358667,SEA,47.449,-122.309306,18,-2.36
SAT,29.533694,-98.469778,SAN,32.733556,-117.189667,16,9.89
RIC,37.505167,-77.319667,ORD,41.978603,-87.904842,13,14.90
CLE,41.411689,-81.849794,PIT,40.491467,-80.232872,12,-4.33
SAT,29.533694,-98.469778,ATL,33.636719,-84.428067,14,10.35
BWI,39.175361,-76.668333,RSW,26.536167,-81.755167,21,42.20
LAS,36.080056,-115.15225,IAH,29.984433,-95.341442,9,6.43
HOU,29.645419,-95.278889,IND,39.717331,-86.294383,17,19.84
STL,38.748697,-90.370028,MCI,39.297606,-94.713905,18,20.39
EWR,40.6925,-74.168667,ALB,42.748267,-73.801692,20,26.40
DFW,32.896828,-97.037997,BDL,41.938889,-72.683222,9,4.58
DAL,32.847111,-96.851778,SAN,32.733556,-117.189667,10,0.56
PHL,39.871944,-75.241139,PVD,41.732581,-71.420383,16,5.64
RDU,35.877639,-78.787472,CLT,35.214,-80.943139,20,-5.12
IAD,38.944533,-77.455811,AUS,30.194528,-97.669889,13,29.67
PHX,33.434278,-112.011583,PSP,33.829667,-116.506694,15,22.43
LAX,33.942536,-118.408075,PDX,45.588722,-122.5975,7,1.28
DCA,38.852083,-77.037722,MIA,25.79325,-80.290556,11,4.28
TPA,27.975472,-82.53325,MCI,39.297606,-94.713905,10,6.52
CLE,41.411689,-81.849794,CLT,35.214,-80.943139,16,3.27
MCO,28.429394,-81.308994,DTW,42.212444,-83.353389,7,-2.51
ONT,34.056,-117.601194,DFW,32.896828,-97.037997,5,0.38
SAT,29.533694,-98.469778,LAS,36.080056,-115.15225,16,11.79
EWR,40.6925,-74.168667,SAT,29.533694,-98.469778,19,19.67
FLL,26.072583,-80.15275,BDL,41.938889,-72.683222,13,15.07
ORD,41.978603,-87.904842,ASE,39.2232,-106.869,8,21.23
SMF,38.695417,-121.590778,ORD,41.978603,-87.904842,11,-6.00
AUS,30.194528,-97.669889,SJC,37.3626,-121.929022,20,16.73
CLE,41.411689,-81.849794,DCA,38.852083,-77.037722,13,17.70
DFW,32.896828,-97.037997,BHM,33.562942,-86.75355,10,8.08
AUS,30.194528,-97.669889,OAK,37.721278,-122.220722,12,19.79
BOS,42.364347,-71.005181,IAD,38.944533,-77.455811,9,3.84
PHL,39.871944,-75.241139,JAX,30.494056,-81.687861,17,-6.00
LIT,34.729444,-92.224306,STL,38.748697,-90.370028,14,-3.00
BWI,39.175361,-76.668333,MHT,42.932556,-71.435667,22,24.39
ORD,41.978603,-87.904842,BMI,40.477111,-88.915917,15,10.51
IAH,29.984433,-95.341442,ONT,34.056,-117.601194,21,14.91
DTW,42.212444,-83.353389,MSN,43.139858,-89.337514,12,9.88
DFW,32.896828,-97.037997,ATL,33.636719,-84.428067,16,13.01
SNA,33.675667,-117.868222,EWR,40.6925,-74.168667,13,0.00
STL,38.748697,-90.370028,MCO,28.429394,-81.308994,6,-1.22
ABQ,35.0402222,-106.6091944,HOU,29.645419,-95.278889,19,28.68
JAX,30.494056,-81.687861,CLT,35.214,-80.943139,16,-9.00
DAL,32.847111,-96.851778,PDX,45.588722,-122.5975,17,4.38
BWI,39.175361,-76.668333,CLE,41.411689,-81.849794,13,14.52
TPA,27.975472,-82.53325,MSP,44.881956,-93.221767,7,-2.78
BHM,33.562942,-86.75355,IAH,29.984433,-95.341442,11,2.16
SAN,32.733556,-117.189667,LAS,36.080056,-115.15225,11,9.95
OAK,37.721278,-122.220722,LAX,33.942536,-118.408075,6,0.01
STL,38.748697,-90.370028,JFK,40.639751,-73.778925,12,9.00
IAH,29.984433,-95.341442,PBI,26.683161,-80.095589,18,31.96
DEN,39.861656,-104.673178,HOU,29.645419,-95.278889,18,22.20
SFO,37.618972,-122.374889,SAT,29.533694,-98.469778,9,0.58
FAT,36.776194,-119.71814,SEA,47.449,-122.309306,17,11.24
DAL,32.847111,-96.851778,OKC,35.393089,-97.600733,15,20.14
BDL,41.938889,-72.683222,LAS,36.080056,-115.15225,13,11.50
ATL,33.636719,-84.428067,VPS,30.48325,-86.5254,21,15.23
MSY,29.993389,-90.258028,MEM,35.042417,-89.976667,11,1.14
MDW,41.785972,-87.752417,MCI,39.297606,-94.713905,8,3.97
AUS,30.194528,-97.669889,LAX,33.942536,-118.408075,10,4.77
RDU,35.877639,-78.787472,TPA,27.975472,-82.53325,11,3.70
CVG,39.048836,-84.667822,RIC,37.505167,-77.319667,9,0.47
IAH,29.984433,-95.341442,JAX,30.494056,-81.687861,8,2.11
LGA,40.777245,-73.872608,STL,38.748697,-90.370028,12,12.71
DAY,39.902375,-84.219375,ORD,41.978603,-87.904842,18,19.91
BWI,39.175361,-76.668333,LAX,33.942536,-118.408075,13,16.33
EWR,40.6925,-74.168667,ALB,42.748267,-73.801692,12,2.23
DFW,32.896828,-97.037997,ABQ,35.0402222,-106.6091944,10,8.48
SJC,37.3626,-121.929022,DEN,39.861656,-104.673178,10,3.12
LIT,34.729444,-92.224306,LAS,36.080056,-115.15225,16,15.09
CLT,35.214,-80.943139,PVD,41.732581,-71.420383,14,5.69
ATL,33.636719,-84.428067,HPN,41.066959,-73.707575,8,-5.50
MCI,39.297606,-94.713905,DFW,32.896828,-97.037997,6,4.64
LAS,36.080056,-115.15225,MCO,28.429394,-81.308994,10,6.17
MSY,29.993389,-90.258028,MSP,44.881956,-93.221767,17,11.45
CLT,35.214,-80.943139,RDU,35.877639,-78.787472,0,9.00
MSY,29.993389,-90.258028,LAX,33.942536,-118.408075,10,8.39
ORD,41.978603,-87.904842,JAC,43.607333333,-110.73775,17,23.00
MSY,29.993389,-90.258028,PHX,33.434278,-112.011583,12,9.29
DEN,39.861656,-104.673178,LAX,33.942536,-118.408075,7,4.86
LAX,33.942536,-118.408075,SFO,37.618972,-122.374889,13,15.66
MSP,44.881956,-93.221767,BWI,39.175361,-76.668333,11,-1.57
MSP,44.881956,-93.221767,DEN,39.861656,-104.673178,11,5.82
PDX,45.588722,-122.5975,OAK,37.721278,-122.220722,8,2.01
MEM,35.042417,-89.976667,TUL,36.198389,-95.888111,13,5.29
MSP,44.881956,-93.221767,GRR,42.880833,-85.522806,13,2.17
BHM,33.562942,-86.75355,ORD,41.978603,-87.904842,5,-0.57
RSW,26.536167,-81.755167,ORD,41.978603,-87.904842,16,10.89
SAT,29.533694,-98.469778,MCO,28.429394,-81.308994,9,3.49
MCO,28.429394,-81.308994,JFK,40.639751,-73.778925,15,24.84
SFO,37.618972,-122.374889,MKE,42.947222,-87.896583,13,44.22
ORD,41.978603,-87.904842,PDX,45.588722,-122.5975,0,20.00
MDW,41.785972,-87.752417,JAX,30.494056,-81.687861,11,14.97
BDL,41.938889,-72.683222,DTW,42.212444,-83.353389,7,1.14
HOU,29.645419,-95.278889,SAT,29.533694,-98.469778,17,13.83
MSN,43.139858,-89.337514,ORD,41.978603,-87.904842,11,2.65
TUL,36.198389,-95.888111,IAH,29.984433,-95.341442,14,12.66
PBI,26.683161,-80.095589,DTW,42.212444,-83.353389,17,28.51
CVG,39.048836,-84.667822,MEM,35.042417,-89.976667,11,-4.00
RSW,26.536167,-81.755167,EWR,40.6925,-74.168667,11,10.00
BOS,42.364347,-71.005181,RSW,26.536167,-81.755167,10,8.00
CLT,35.214,-80.943139,MSY,29.993389,-90.258028,0,16.57
SEA,47.449,-122.309306,LAX,33.942536,-118.408075,15,9.43
HOU,29.645419,-95.278889,LAX,33.942536,-118.408075,15,19.48
STL,38.748697,-90.370028,PHX,33.434278,-112.011583,9,2.41
SAT,29.533694,-98.469778,EWR,40.6925,-74.168667,12,28.56
LGA,40.777245,-73.872608,PHL,39.871944,-75.241139,9,0.92
SMF,38.695417,-121.590778,LAS,36.080056,-115.15225,18,18.00
BNA,36.124472,-86.678194,ORD,41.978603,-87.904842,8,12.43
BNA,36.124472,-86.678194,MSY,29.993389,-90.258028,12,11.52
DFW,32.896828,-97.037997,LAS,36.080056,-115.15225,13,8.52
OMA,41.303167,-95.894069,LAX,33.942536,-118.408075,11,30.56
SLC,40.788389,-111.977772,SEA,47.449,-122.309306,21,5.75
LAX,33.942536,-118.408075,SEA,47.449,-122.309306,20,2.41
DFW,32.896828,-97.037997,GJT,39.122413,-108.526735,20,11.75
IAH,29.984433,-95.341442,MIA,25.79325,-80.290556,19,13.33
CVG,39.048836,-84.667822,LAS,36.080056,-115.15225,7,9.40
DTW,42.212444,-83.353389,PHX,33.434278,-112.011583,13,14.31
LAS,36.080056,-115.15225,CVG,39.048836,-84.667822,22,38.28
HRL,26.2285,-97.654389,DAL,32.847111,-96.851778,9,0.51
IND,39.717331,-86.294383,TPA,27.975472,-82.53325,12,11.77
ALB,42.748267,-73.801692,LAS,36.080056,-115.15225,7,-1.10
GSP,34.895556,-82.218889,MDW,41.785972,-87.752417,14,14.06
LIT,34.729444,-92.224306,DFW,32.896828,-97.037997,14,12.61
IAH,29.984433,-95.341442,ONT,34.056,-117.601194,8,7.42
BWI,39.175361,-76.668333,PIT,40.491467,-80.232872,20,15.38
CLE,41.411689,-81.849794,RDU,35.877639,-78.787472,7,10.50
DEN,39.861656,-104.673178,SJC,37.3626,-121.929022,8,3.51
MEM,35.042417,-89.976667,TPA,27.975472,-82.53325,12,9.37
MAF,31.942528,-102.201914,DFW,32.896828,-97.037997,17,17.83
ATL,33.636719,-84.428067,LAX,33.942536,-118.408075,7,0.99
CVG,39.048836,-84.667822,MCO,28.429394,-81.308994,16,6.10
EWR,40.6925,-74.168667,SAT,29.533694,-98.469778,16,23.12
DEN,39.861656,-104.673178,GSO,36.09775,-79.937306,11,5.12
SMF,38.695417,-121.590778,PHX,33.434278,-112.011583,14,14.94
LGA,40.777245,-73.872608,CAK,40.9160833,-81.4421944,18,1.40
IND,39.717331,-86.294383,EWR,40.6925,-74.168667,11,14.95
ATL,33.636719,-84.428067,GEG,47.619861,-117.533833,16,15.27
STL,38.748697,-90.370028,MSY,29.993389,-90.258028,10,8.05
DFW,32.896828,-97.037997,BHM,33.562942,-86.75355,19,21.77
ORD,41.978603,-87.904842,PDX,45.588722,-122.5975,16,18.39
MSN,43.139858,-89.337514,LGA,40.777245,-73.872608,12,-3.00
MCO,28.429394,-81.308994,STL,38.748697,-90.370028,21,20.51
ORF,36.894611,-76.201222,MSP,44.881956,-93.221767,17,38.33
DTW,42.212444,-83.353389,BHM,33.562942,-86.75355,9,6.40
DFW,32.896828,-97.037997,STL,38.748697,-90.370028,8,4.69
SYR,43.111187,-76.106311,DTW,42.212444,-83.353389,10,-6.24
SEA,47.449,-122.309306,TUS,32.116083,-110.941028,11,2.43
MKE,42.947222,-87.896583,MSP,44.881956,-93.221767,14,15.74
ROC,43.118866,-77.672389,MSP,44.881956,-93.221767,17,14.60
MKE,42.947222,-87.896583,EWR,40.6925,-74.168667,8,5.51
IAD,38.944533,-77.455811,LAX,33.942536,-118.408075,11,5.05
BUF,42.940525,-78.732167,JFK,40.639751,-73.778925,11,4.51
PIT,40.491467,-80.232872,EWR,40.6925,-74.168667,13,15.25
LGA,40.777245,-73.872608,DSM,41.533972,-93.663083,20,19.01
DCA,38.852083,-77.037722,MEM,35.042417,-89.976667,6,3.96
MCO,28.429394,-81.308994,LAS,36.080056,-115.15225,7,2.85
CLE,41.411689,-81.849794,MCO,28.429394,-81.308994,10,13.08
LAS,36.080056,-115.15225,MKE,42.947222,-87.896583,9,4.80
ABQ,35.0402222,-106.6091944,MCO,28.429394,-81.308994,13,23.32
BNA,36.124472,-86.678194,HOU,29.645419,-95.278889,11,11.32
CLE,41.411689,-81.849794,FLL,26.072583,-80.15275,16,36.02
BHM,33.562942,-86.75355,IAH,29.984433,-95.341442,18,12.39
BWI,39.175361,-76.668333,PVD,41.732581,-71.420383,21,29.04
IAH,29.984433,-95.341442,PBI,26.683161,-80.095589,17,17.33
DAL,32.847111,-96.851778,HOU,29.645419,-95.278889,12,8.14
SFO,37.618972,-122.374889,KOA,19.738767,-156.045631,19,17.08
EWR,40.6925,-74.168667,BWI,39.175361,-76.668333,17,13.78
LAX,33.942536,-118.408075,PDX,45.588722,-122.5975,16,4.91
DTW,42.212444,-83.353389,CHA,35.035278,-85.203808,21,-10.00
MSP,44.881956,-93.221767,RDU,35.877639,-78.787472,17,24.08
LEX,38.0365,-84.605889,ATL,33.636719,-84.428067,18,14.86
MCO,28.429394,-81.308994,IAD,38.944533,-77.455811,5,2.11
DCA,38.852083,-77.037722,LGA,40.777245,-73.872608,17,13.33
GSP,34.895556,-82.218889,BWI,39.175361,-76.668333,10,4.62
BOS,42.364347,-71.005181,BNA,36.124472,-86.678194,6,-1.45
MDW,41.785972,-87.752417,LAS,36.080056,-115.15225,12,13.55
MIA,25.79325,-80.290556,ATL,33.636719,-84.428067,12,6.21
IAH,29.984433,-95.341442,MKE,42.947222,-87.896583,14,10.28
PHL,39.871944,-75.241139,MDW,41.785972,-87.752417,15,25.32
ONT,34.056,-117.601194,IAH,29.984433,-95.341442,10,16.62
AUS,30.194528,-97.669889,LBB,33.663639,-101.822778,18,22.39
EWR,40.6925,-74.168667,LAS,36.080056,-115.15225,13,11.88
PHX,33.434278,-112.011583,SNA,33.675667,-117.868222,15,11.35
LBB,33.663639,-101.822778,DAL,32.847111,-96.851778,16,11.61
DTW,42.212444,-83.353389,OKC,35.393089,-97.600733,12,9.99
PVD,41.732581,-71.420383,BWI,39.175361,-76.668333,18,20.23
IAH,29.984433,-95.341442,MFE,26.175833,-98.238611,20,25.55
HOU,29.645419,-95.278889,DAL,32.847111,-96.851778,20,20.98
PHX,33.434278,-112.011583,DFW,32.896828,-97.037997,18,10.90
IAD,38.944533,-77.455811,OAK,37.721278,-122.220722,7,11.73
BHM,33.562942,-86.75355,MDW,41.785972,-87.752417,6,3.19
IAD,38.944533,-77.455811,TPA,27.975472,-82.53325,17,16.10
HSV,34.6371944,-86.7750556,IAH,29.984433,-95.341442,6,4.70
LGA,40.777245,-73.872608,ATL,33.636719,-84.428067,16,17.34
ORD,41.978603,-87.904842,XNA,36.2818694,-94.3068111,21,48.57
SDF,38.1740858,-85.7364989,BWI,39.175361,-76.668333,10,8.31
FLL,26.072583,-80.15275,EWR,40.6925,-74.168667,19,12.46
OAK,37.721278,-122.220722,MCI,39.297606,-94.713905,5,1.48
MSP,44.881956,-93.221767,DEN,39.861656,-104.673178,18,18.68
IAH,29.984433,-95.341442,ORD,41.978603,-87.904842,23,73.75
LIT,34.729444,-92.224306,ORD,41.978603,-87.904842,10,12.44
ORD,41.978603,-87.904842,XNA,36.2818694,-94.3068111,5,-3.00
EWR,40.6925,-74.168667,MHT,42.932556,-71.435667,14,13.79
IAD,38.944533,-77.455811,PIT,40.491467,-80.232872,21,13.89
SFO,37.618972,-122.374889,MDW,41.785972,-87.752417,13,25.02
DSM,41.533972,-93.663083,DTW,42.212444,-83.353389,11,10.41
ORD,41.978603,-87.904842,COS,38.805805,-104.700778,11,13.96
TPA,27.975472,-82.53325,BOS,42.364347,-71.005181,17,9.67
DFW,32.896828,-97.037997,BIS,46.775842,-100.757931,16,11.55
EWR,40.6925,-74.168667,MKE,42.947222,-87.896583,15,21.23
MSN,43.139858,-89.337514,ORD,41.978603,-87.904842,18,8.47
EWR,40.6925,-74.168667,CMH,39.997972,-82.891889,12,10.87
MKE,42.947222,-87.896583,DTW,42.212444,-83.353389,13,-2.00
MSP,44.881956,-93.221767,CLT,35.214,-80.943139,20,23.00
LAS,36.080056,-115.15225,ELP,31.80725,-106.377583,7,10.53
OKC,35.393089,-97.600733,ORD,41.978603,-87.904842,6,4.97
MEM,35.042417,-89.976667,LAS,36.080056,-115.15225,14,5.94
TPA,27.975472,-82.53325,MSP,44.881956,-93.221767,20,16.60
CLT,35.214,-80.943139,LGA,40.777245,-73.872608,22,6.20
ORD,41.978603,-87.904842,HPN,41.066959,-73.707575,12,5.74
DAL,32.847111,-96.851778,CHS,32.898647,-80.040528,9,9.11
LAS,36.080056,-115.15225,ANC,61.174361,-149.996361,23,-0.95
LGB,33.817722,-118.151611,SFO,37.618972,-122.374889,15,8.77
SMF,38.695417,-121.590778,LAS,36.080056,-115.15225,11,9.72
DEN,39.861656,-104.673178,RDM,44.254066,-121.149964,12,32.47
IAD,38.944533,-77.455811,RDU,35.877639,-78.787472,14,18.21
AUS,30.194528,-97.669889,MCO,28.429394,-81.308994,9,4.23
DTW,42.212444,-83.353389,IND,39.717331,-86.294383,11,-1.00
DCA,38.852083,-77.037722,FLL,26.072583,-80.15275,21,18.60
BWI,39.175361,-76.668333,BUF,42.940525,-78.732167,19,25.06
CLE,41.411689,-81.849794,CHS,32.898647,-80.040528,8,-1.75
RSW,26.536167,-81.755167,STL,38.748697,-90.370028,19,-1.00
OKC,35.393089,-97.600733,DFW,32.896828,-97.037997,17,26.57
SNA,33.675667,-117.868222,SEA,47.449,-122.309306,18,-1.05
SEA,47.449,-122.309306,MDW,41.785972,-87.752417,16,20.86
DCA,38.852083,-77.037722,DFW,32.896828,-97.037997,17,19.31
IAH,29.984433,-95.341442,MIA,25.79325,-80.290556,10,10.31
BOS,42.364347,-71.005181,EWR,40.6925,-74.168667,14,22.38
DTW,42.212444,-83.353389,DAY,39.902375,-84.219375,13,6.64
AUS,30.194528,-97.669889,TPA,27.975472,-82.53325,7,8.62
CLT,35.214,-80.943139,MCO,28.429394,-81.308994,9,10.51
LGA,40.777245,-73.872608,RSW,26.536167,-81.755167,16,81.89
MDW,41.785972,-87.752417,ATL,33.636719,-84.428067,8,5.87
RIC,37.505167,-77.319667,MCO,28.429394,-81.308994,6,-1.35
DEN,39.861656,-104.673178,MDW,41.785972,-87.752417,17,30.98
MCO,28.429394,-81.308994,PHL,39.871944,-75.241139,22,21.61
ELP,31.80725,-106.377583,AUS,30.194528,-97.669889,6,0.04
MEM,35.042417,-89.976667,BWI,39.175361,-76.668333,12,-3.67
IAH,29.984433,-95.341442,IND,39.717331,-86.294383,6,-6.00
CVG,39.048836,-84.667822,STL,38.748697,-90.370028,11,1.03
IAH,29.984433,-95.341442,SAT,29.533694,-98.469778,22,9.25
STL,38.748697,-90.370028,MSY,29.993389,-90.258028,19,22.67
SEA,47.449,-122.309306,SNA,33.675667,-117.868222,10,8.43
SAN,32.733556,-117.189667,DCA,38.852083,-77.037722,23,1.59
SEA,47.449,-122.309306,ABQ,35.0402222,-106.6091944,15,20.54
SEA,47.449,-122.309306,JNU,58.354972,-134.576278,19,5.75
IAD,38.944533,-77.455811,CAE,33.938833,-81.119528,20,14.00
PHX,33.434278,-112.011583,FLG,35.140318,-111.6692392,22,0.20
IAH,29.984433,-95.341442,JAN,32.311167,-90.075889,19,11.43
DTW,42.212444,-83.353389,GRB,44.485072,-88.129589,20,7.94
IAD,38.944533,-77.455811,LAX,33.942536,-118.408075,18,18.55
